품목,시도,시군구,k2,적정온도,경고임계,위험임계,결실개시년,경제수명년,현재재배면적_ha,현재단수_kg_ha,현재단가_원kg,시나리오,중심연도,생육기기온,편차,판정,저온요구도
밤,경기,구리시,구리,19.7,1.3,2.0,5,30,2.7,842.0,2500.0,ssp585,2058,23.67,3.97,위험,820
밤,경기,구리시,구리,19.7,1.3,2.0,5,30,2.7,842.0,2500.0,ssp585,2068,24.43,4.73,위험,703
밤,경기,구리시,구리,19.7,1.3,2.0,5,30,2.7,842.0,2500.0,ssp585,2078,25.18,5.48,위험,613
밤,경기,성남시,성남,19.7,1.3,2.0,5,30,,,,관측,2005,20.51,0.81,경고,1170
밤,경기,성남시,성남,19.7,1.3,2.0,5,30,,,,ssp245,2028,22.17,2.47,위험,963
밤,경기,성남시,성남,19.7,1.3,2.0,5,30,,,,ssp245,2038,22.61,2.91,위험,914
밤,경기,성남시,성남,19.7,1.3,2.0,5,30,,,,ssp245,2048,23.01,3.31,위험,869
밤,경기,성남시,성남,19.7,1.3,2.0,5,30,,,,ssp245,2058,23.4,3.7,위험,828
밤,경기,성남시,성남,19.7,1.3,2.0,5,30,,,,ssp245,2068,23.68,3.98,위험,795
밤,경기,성남시,성남,19.7,1.3,2.0,5,30,,,,ssp245,2078,24.03,4.33,위험,744
밤,경기,성남시,성남,19.7,1.3,2.0,5,30,,,,ssp585,2028,22.35,2.65,위험,954
밤,경기,성남시,성남,19.7,1.3,2.0,5,30,,,,ssp585,2038,22.98,3.28,위험,872
밤,경기,성남시,성남,19.7,1.3,2.0,5,30,,,,ssp585,2048,23.64,3.94,위험,780
밤,경기,성남시,성남,19.7,1.3,2.0,5,30,,,,ssp585,2058,24.39,4.69,위험,692
밤,경기,성남시,성남,19.7,1.3,2.0,5,30,,,,ssp585,2068,25.19,5.49,위험,583
밤,경기,성남시,성남,19.7,1.3,2.0,5,30,,,,ssp585,2078,26.0,6.3,위험,509
밤,제주,서귀포시,서귀포,19.7,1.3,2.0,5,30,,,3109.0,관측,2005,21.74,2.04,위험,195
밤,제주,서귀포시,서귀포,19.7,1.3,2.0,5,30,,,3109.0,ssp245,2028,23.88,4.18,위험,80
밤,제주,서귀포시,서귀포,19.7,1.3,2.0,5,30,,,3109.0,ssp245,2038,24.46,4.76,위험,54
밤,제주,서귀포시,서귀포,19.7,1.3,2.0,5,30,,,3109.0,ssp245,2048,24.89,5.19,위험,35
밤,제주,서귀포시,서귀포,19.7,1.3,2.0,5,30,,,3109.0,ssp245,2058,25.4,5.7,위험,19
밤,제주,서귀포시,서귀포,19.7,1.3,2.0,5,30,,,3109.0,ssp245,2068,25.8,6.1,위험,15
밤,제주,서귀포시,서귀포,19.7,1.3,2.0,5,30,,,3109.0,ssp245,2078,26.17,6.47,위험,2
밤,제주,서귀포시,서귀포,19.7,1.3,2.0,5,30,,,3109.0,ssp585,2028,23.98,4.28,위험,79
밤,제주,서귀포시,서귀포,19.7,1.3,2.0,5,30,,,3109.0,ssp585,2038,24.81,5.11,위험,42
밤,제주,서귀포시,서귀포,19.7,1.3,2.0,5,30,,,3109.0,ssp585,2048,25.61,5.91,위험,14
밤,제주,서귀포시,서귀포,19.7,1.3,2.0,5,30,,,3109.0,ssp585,2058,26.49,6.79,위험,0
밤,제주,서귀포시,서귀포,19.7,1.3,2.0,5,30,,,3109.0,ssp585,2068,27.39,7.69,위험,0
밤,제주,서귀포시,서귀포,19.7,1.3,2.0,5,30,,,3109.0,ssp585,2078,28.23,8.53,위험,0
밤,강원,횡성군,횡성,19.7,1.3,2.0,5,30,4.8,4292.0,3331.0,관측,2005,18.74,-0.96,적합,1648
밤,강원,횡성군,횡성,19.7,1.3,2.0,5,30,4.8,4292.0,3331.0,ssp245,2028,20.35,0.65,경고,1408
밤,강원,횡성군,횡성,19.7,1.3,2.0,5,30,4.8,4292.0,3331.0,ssp245,2038,20.77,1.07,경고,1351
밤,강원,횡성군,횡성,19.7,1.3,2.0,5,30,4.8,4292.0,3331.0,ssp245,2048,21.15,1.45,주의,1297
밤,강원,횡성군,횡성,19.7,1.3,2.0,5,30,4.8,4292.0,3331.0,ssp245,2058,21.52,1.82,주의,1249
밤,강원,횡성군,횡성,19.7,1.3,2.0,5,30,4.8,4292.0,3331.0,ssp245,2068,21.79,2.09,위험,1212
밤,강원,횡성군,횡성,19.7,1.3,2.0,5,30,4.8,4292.0,3331.0,ssp245,2078,22.11,2.41,위험,1154
밤,강원,횡성군,횡성,19.7,1.3,2.0,5,30,4.8,4292.0,3331.0,ssp585,2028,20.51,0.81,경고,1410
밤,강원,횡성군,횡성,19.7,1.3,2.0,5,30,4.8,4292.0,3331.0,ssp585,2038,21.08,1.38,주의,1315
밤,강원,횡성군,횡성,19.7,1.3,2.0,5,30,4.8,4292.0,3331.0,ssp585,2048,21.71,2.01,위험,1212
밤,강원,횡성군,횡성,19.7,1.3,2.0,5,30,4.8,4292.0,3331.0,ssp585,2058,22.43,2.73,위험,1112
밤,강원,횡성군,횡성,19.7,1.3,2.0,5,30,4.8,4292.0,3331.0,ssp585,2068,23.2,3.5,위험,976
밤,강원,횡성군,횡성,19.7,1.3,2.0,5,30,4.8,4292.0,3331.0,ssp585,2078,23.99,4.29,위험,867
대추,경북,상주시,상주,19.6,1.8,2.1,3,25,13.4,769.0,10225.0,관측,2005,19.73,0.13,경고,1184
대추,경북,상주시,상주,19.6,1.8,2.1,3,25,13.4,769.0,10225.0,ssp245,2028,21.32,1.72,경고,1010
대추,경북,상주시,상주,19.6,1.8,2.1,3,25,13.4,769.0,10225.0,ssp245,2038,21.72,2.12,위험,967
대추,경북,상주시,상주,19.6,1.8,2.1,3,25,13.4,769.0,10225.0,ssp245,2048,22.11,2.51,위험,927
대추,경북,상주시,상주,19.6,1.8,2.1,3,25,13.4,769.0,10225.0,ssp245,2058,22.49,2.89,위험,890
대추,경북,상주시,상주,19.6,1.8,2.1,3,25,13.4,769.0,10225.0,ssp245,2068,22.77,3.17,위험,858
대추,경북,상주시,상주,19.6,1.8,2.1,3,25,13.4,769.0,10225.0,ssp245,2078,23.09,3.49,위험,816
대추,경북,상주시,상주,19.6,1.8,2.1,3,25,13.4,769.0,10225.0,ssp585,2028,21.49,1.89,주의,1009
대추,경북,상주시,상주,19.6,1.8,2.1,3,25,13.4,769.0,10225.0,ssp585,2038,22.05,2.45,위험,936
대추,경북,상주시,상주,19.6,1.8,2.1,3,25,13.4,769.0,10225.0,ssp585,2048,22.68,3.08,위험,856
대추,경북,상주시,상주,19.6,1.8,2.1,3,25,13.4,769.0,10225.0,ssp585,2058,23.4,3.8,위험,779
대추,경북,상주시,상주,19.6,1.8,2.1,3,25,13.4,769.0,10225.0,ssp585,2068,24.16,4.56,위험,674
대추,경북,상주시,상주,19.6,1.8,2.1,3,25,13.4,769.0,10225.0,ssp585,2078,24.94,5.34,위험,585
대추,경북,청도군,청도,19.6,1.8,2.1,3,25,249.5,4435.0,7522.0,관측,2005,19.87,0.27,경고,1329
대추,경북,청도군,청도,19.6,1.8,2.1,3,25,249.5,4435.0,7522.0,ssp245,2028,22.15,2.55,위험,1135
대추,경북,청도군,청도,19.6,1.8,2.1,3,25,249.5,4435.0,7522.0,ssp245,2038,22.77,3.17,위험,1087
대추,경북,청도군,청도,19.6,1.8,2.1,3,25,249.5,4435.0,7522.0,ssp245,2048,23.32,3.72,위험,1039
대추,경북,청도군,청도,19.6,1.8,2.1,3,25,249.5,4435.0,7522.0,ssp245,2058,23.88,4.28,위험,999
대추,경북,청도군,청도,19.6,1.8,2.1,3,25,249.5,4435.0,7522.0,ssp245,2068,24.28,4.68,위험,969
대추,경북,청도군,청도,19.6,1.8,2.1,3,25,249.5,4435.0,7522.0,ssp245,2078,24.73,5.13,위험,922
대추,경북,청도군,청도,19.6,1.8,2.1,3,25,249.5,4435.0,7522.0,ssp585,2028,22.36,2.76,위험,1144
대추,경북,청도군,청도,19.6,1.8,2.1,3,25,249.5,4435.0,7522.0,ssp585,2038,23.22,3.62,위험,1062
대추,경북,청도군,청도,19.6,1.8,2.1,3,25,249.5,4435.0,7522.0,ssp585,2048,24.16,4.56,위험,974
대추,경북,청도군,청도,19.6,1.8,2.1,3,25,249.5,4435.0,7522.0,ssp585,2058,25.18,5.58,위험,887
대추,경북,청도군,청도,19.6,1.8,2.1,3,25,249.5,4435.0,7522.0,ssp585,2068,26.22,6.62,위험,761
대추,경북,청도군,청도,19.6,1.8,2.1,3,25,249.5,4435.0,7522.0,ssp585,2078,27.21,7.61,위험,655
대추,경남,산청군,산청,19.6,1.8,2.1,3,25,1.2,1045.0,12744.0,관측,2005,19.49,-0.11,적합,1114
대추,경남,산청군,산청,19.6,1.8,2.1,3,25,1.2,1045.0,12744.0,ssp245,2028,21.31,1.71,경고,933
대추,경남,산청군,산청,19.6,1.8,2.1,3,25,1.2,1045.0,12744.0,ssp245,2038,21.81,2.21,위험,885
대추,경남,산청군,산청,19.6,1.8,2.1,3,25,1.2,1045.0,12744.0,ssp245,2048,22.27,2.67,위험,843
대추,경남,산청군,산청,19.6,1.8,2.1,3,25,1.2,1045.0,12744.0,ssp245,2058,22.72,3.12,위험,807
대추,경남,산청군,산청,19.6,1.8,2.1,3,25,1.2,1045.0,12744.0,ssp245,2068,23.04,3.44,위험,778
대추,경남,산청군,산청,19.6,1.8,2.1,3,25,1.2,1045.0,12744.0,ssp245,2078,23.42,3.82,위험,732
대추,경남,산청군,산청,19.6,1.8,2.1,3,25,1.2,1045.0,12744.0,ssp585,2028,21.54,1.94,주의,929
대추,경남,산청군,산청,19.6,1.8,2.1,3,25,1.2,1045.0,12744.0,ssp585,2038,22.21,2.61,위험,853
대추,경남,산청군,산청,19.6,1.8,2.1,3,25,1.2,1045.0,12744.0,ssp585,2048,22.95,3.35,위험,771
대추,경남,산청군,산청,19.6,1.8,2.1,3,25,1.2,1045.0,12744.0,ssp585,2058,23.79,4.19,위험,692
대추,경남,산청군,산청,19.6,1.8,2.1,3,25,1.2,1045.0,12744.0,ssp585,2068,24.63,5.03,위험,582
대추,경남,산청군,산청,19.6,1.8,2.1,3,25,1.2,1045.0,12744.0,ssp585,2078,25.46,5.86,위험,503
대추,전남,영암군,영암,19.6,1.8,2.1,3,25,0.3,202.0,14029.0,관측,2005,20.3,0.7,경고,987
대추,전남,영암군,영암,19.6,1.8,2.1,3,25,0.3,202.0,14029.0,ssp245,2028,22.3,2.7,위험,805
대추,전남,영암군,영암,19.6,1.8,2.1,3,25,0.3,202.0,14029.0,ssp245,2038,22.8,3.2,위험,757
대추,전남,영암군,영암,19.6,1.8,2.1,3,25,0.3,202.0,14029.0,ssp245,2048,23.29,3.69,위험,711
대추,전남,영암군,영암,19.6,1.8,2.1,3,25,0.3,202.0,14029.0,ssp245,2058,23.76,4.16,위험,669
대추,전남,영암군,영암,19.6,1.8,2.1,3,25,0.3,202.0,14029.0,ssp245,2068,24.15,4.55,위험,635
대추,전남,영암군,영암,19.6,1.8,2.1,3,25,0.3,202.0,14029.0,ssp245,2078,24.56,4.96,위험,596
대추,전남,영암군,영암,19.6,1.8,2.1,3,25,0.3,202.0,14029.0,ssp585,2028,22.43,2.83,위험,807
대추,전남,영암군,영암,19.6,1.8,2.1,3,25,0.3,202.0,14029.0,ssp585,2038,23.19,3.59,위험,728
대추,전남,영암군,영암,19.6,1.8,2.1,3,25,0.3,202.0,14029.0,ssp585,2048,23.98,4.38,위험,635
대추,전남,영암군,영암,19.6,1.8,2.1,3,25,0.3,202.0,14029.0,ssp585,2058,24.86,5.26,위험,566
대추,전남,영암군,영암,19.6,1.8,2.1,3,25,0.3,202.0,14029.0,ssp585,2068,25.79,6.19,위험,475
대추,전남,영암군,영암,19.6,1.8,2.1,3,25,0.3,202.0,14029.0,ssp585,2078,26.68,7.08,위험,395
대추,전남,순천시,순천,19.6,1.8,2.1,3,25,5.0,43.0,14978.0,관측,2005,20.99,1.39,경고,705
대추,전남,순천시,순천,19.6,1.8,2.1,3,25,5.0,43.0,14978.0,ssp245,2028,22.97,3.37,위험,535
대추,전남,순천시,순천,19.6,1.8,2.1,3,25,5.0,43.0,14978.0,ssp245,2038,23.51,3.91,위험,495
대추,전남,순천시,순천,19.6,1.8,2.1,3,25,5.0,43.0,14978.0,ssp245,2048,24.0,4.4,위험,463
대추,전남,순천시,순천,19.6,1.8,2.1,3,25,5.0,43.0,14978.0,ssp245,2058,24.49,4.89,위험,430
대추,전남,순천시,순천,19.6,1.8,2.1,3,25,5.0,43.0,14978.0,ssp245,2068,24.85,5.25,위험,412
대추,전남,순천시,순천,19.6,1.8,2.1,3,25,5.0,43.0,14978.0,ssp245,2078,25.27,5.67,위험,377
대추,전남,순천시,순천,19.6,1.8,2.1,3,25,5.0,43.0,14978.0,ssp585,2028,23.17,3.57,위험,535
대추,전남,순천시,순천,19.6,1.8,2.1,3,25,5.0,43.0,14978.0,ssp585,2038,23.92,4.32,위험,477
대추,전남,순천시,순천,19.6,1.8,2.1,3,25,5.0,43.0,14978.0,ssp585,2048,24.73,5.13,위험,405
대추,전남,순천시,순천,19.6,1.8,2.1,3,25,5.0,43.0,14978.0,ssp585,2058,25.62,6.02,위험,343
대추,전남,순천시,순천,19.6,1.8,2.1,3,25,5.0,43.0,14978.0,ssp585,2068,26.53,6.93,위험,254
대추,전남,순천시,순천,19.6,1.8,2.1,3,25,5.0,43.0,14978.0,ssp585,2078,27.41,7.81,위험,178
대추,전북,완주군,완주,19.6,1.8,2.1,3,25,28.8,1905.0,20902.0,관측,2005,20.09,0.49,경고,1243
대추,전북,완주군,완주,19.6,1.8,2.1,3,25,28.8,1905.0,20902.0,ssp245,2028,21.86,2.26,위험,1046
대추,전북,완주군,완주,19.6,1.8,2.1,3,25,28.8,1905.0,20902.0,ssp245,2038,22.34,2.74,위험,992
대추,전북,완주군,완주,19.6,1.8,2.1,3,25,28.8,1905.0,20902.0,ssp245,2048,22.78,3.18,위험,946
대추,전북,완주군,완주,19.6,1.8,2.1,3,25,28.8,1905.0,20902.0,ssp245,2058,23.2,3.6,위험,906
대추,전북,완주군,완주,19.6,1.8,2.1,3,25,28.8,1905.0,20902.0,ssp245,2068,23.5,3.9,위험,873
대추,전북,완주군,완주,19.6,1.8,2.1,3,25,28.8,1905.0,20902.0,ssp245,2078,23.87,4.27,위험,821
대추,전북,완주군,완주,19.6,1.8,2.1,3,25,28.8,1905.0,20902.0,ssp585,2028,22.07,2.47,위험,1036
대추,전북,완주군,완주,19.6,1.8,2.1,3,25,28.8,1905.0,20902.0,ssp585,2038,22.72,3.12,위험,951
대추,전북,완주군,완주,19.6,1.8,2.1,3,25,28.8,1905.0,20902.0,ssp585,2048,23.44,3.84,위험,858
대추,전북,완주군,완주,19.6,1.8,2.1,3,25,28.8,1905.0,20902.0,ssp585,2058,24.22,4.62,위험,770
대추,전북,완주군,완주,19.6,1.8,2.1,3,25,28.8,1905.0,20902.0,ssp585,2068,25.03,5.43,위험,648
대추,전북,완주군,완주,19.6,1.8,2.1,3,25,28.8,1905.0,20902.0,ssp585,2078,25.82,6.22,위험,563
대추,경남,하동군,하동,19.6,1.8,2.1,3,25,1.1,1312.0,9639.0,관측,2005,21.0,1.4,경고,928
대추,경남,하동군,하동,19.6,1.8,2.1,3,25,1.1,1312.0,9639.0,ssp245,2028,22.81,3.21,위험,747
대추,경남,하동군,하동,19.6,1.8,2.1,3,25,1.1,1312.0,9639.0,ssp245,2038,23.3,3.7,위험,698
대추,경남,하동군,하동,19.6,1.8,2.1,3,25,1.1,1312.0,9639.0,ssp245,2048,23.76,4.16,위험,656
대추,경남,하동군,하동,19.6,1.8,2.1,3,25,1.1,1312.0,9639.0,ssp245,2058,24.21,4.61,위험,619
대추,경남,하동군,하동,19.6,1.8,2.1,3,25,1.1,1312.0,9639.0,ssp245,2068,24.54,4.94,위험,590
대추,경남,하동군,하동,19.6,1.8,2.1,3,25,1.1,1312.0,9639.0,ssp245,2078,24.92,5.32,위험,553
대추,경남,하동군,하동,19.6,1.8,2.1,3,25,1.1,1312.0,9639.0,ssp585,2028,23.01,3.41,위험,753
대추,경남,하동군,하동,19.6,1.8,2.1,3,25,1.1,1312.0,9639.0,ssp585,2038,23.68,4.08,위험,676
대추,경남,하동군,하동,19.6,1.8,2.1,3,25,1.1,1312.0,9639.0,ssp585,2048,24.43,4.83,위험,593
대추,경남,하동군,하동,19.6,1.8,2.1,3,25,1.1,1312.0,9639.0,ssp585,2058,25.26,5.66,위험,526
대추,경남,하동군,하동,19.6,1.8,2.1,3,25,1.1,1312.0,9639.0,ssp585,2068,26.11,6.51,위험,444
대추,경남,하동군,하동,19.6,1.8,2.1,3,25,1.1,1312.0,9639.0,ssp585,2078,26.94,7.34,위험,377
대추,경남,함양군,함양,19.6,1.8,2.1,3,25,2.3,896.0,19921.0,관측,2005,19.5,-0.1,적합,1231
대추,경남,함양군,함양,19.6,1.8,2.1,3,25,2.3,896.0,19921.0,ssp245,2028,21.32,1.72,경고,1034
대추,경남,함양군,함양,19.6,1.8,2.1,3,25,2.3,896.0,19921.0,ssp245,2038,21.81,2.21,위험,982
대추,경남,함양군,함양,19.6,1.8,2.1,3,25,2.3,896.0,19921.0,ssp245,2048,22.27,2.67,위험,937
대추,경남,함양군,함양,19.6,1.8,2.1,3,25,2.3,896.0,19921.0,ssp245,2058,22.71,3.11,위험,898
대추,경남,함양군,함양,19.6,1.8,2.1,3,25,2.3,896.0,19921.0,ssp245,2068,23.03,3.43,위험,868
대추,경남,함양군,함양,19.6,1.8,2.1,3,25,2.3,896.0,19921.0,ssp245,2078,23.4,3.8,위험,819
대추,경남,함양군,함양,19.6,1.8,2.1,3,25,2.3,896.0,19921.0,ssp585,2028,21.55,1.95,주의,1028
대추,경남,함양군,함양,19.6,1.8,2.1,3,25,2.3,896.0,19921.0,ssp585,2038,22.21,2.61,위험,947
대추,경남,함양군,함양,19.6,1.8,2.1,3,25,2.3,896.0,19921.0,ssp585,2048,22.96,3.36,위험,860
대추,경남,함양군,함양,19.6,1.8,2.1,3,25,2.3,896.0,19921.0,ssp585,2058,23.78,4.18,위험,775
대추,경남,함양군,함양,19.6,1.8,2.1,3,25,2.3,896.0,19921.0,ssp585,2068,24.63,5.03,위험,660
대추,경남,함양군,함양,19.6,1.8,2.1,3,25,2.3,896.0,19921.0,ssp585,2078,25.46,5.86,위험,568
대추,전남,장성군,장성,19.6,1.8,2.1,3,25,5.8,521.0,19485.0,관측,2005,19.74,0.14,경고,1117
대추,전남,장성군,장성,19.6,1.8,2.1,3,25,5.8,521.0,19485.0,ssp245,2028,21.82,2.22,위험,922
대추,전남,장성군,장성,19.6,1.8,2.1,3,25,5.8,521.0,19485.0,ssp245,2038,22.36,2.76,위험,872
대추,전남,장성군,장성,19.6,1.8,2.1,3,25,5.8,521.0,19485.0,ssp245,2048,22.87,3.27,위험,823
대추,전남,장성군,장성,19.6,1.8,2.1,3,25,5.8,521.0,19485.0,ssp245,2058,23.36,3.76,위험,780
대추,전남,장성군,장성,19.6,1.8,2.1,3,25,5.8,521.0,19485.0,ssp245,2068,23.73,4.13,위험,744
대추,전남,장성군,장성,19.6,1.8,2.1,3,25,5.8,521.0,19485.0,ssp245,2078,24.16,4.56,위험,691
대추,전남,장성군,장성,19.6,1.8,2.1,3,25,5.8,521.0,19485.0,ssp585,2028,21.99,2.39,위험,928
대추,전남,장성군,장성,19.6,1.8,2.1,3,25,5.8,521.0,19485.0,ssp585,2038,22.75,3.15,위험,843
대추,전남,장성군,장성,19.6,1.8,2.1,3,25,5.8,521.0,19485.0,ssp585,2048,23.56,3.96,위험,746
대추,전남,장성군,장성,19.6,1.8,2.1,3,25,5.8,521.0,19485.0,ssp585,2058,24.47,4.87,위험,658
대추,전남,장성군,장성,19.6,1.8,2.1,3,25,5.8,521.0,19485.0,ssp585,2068,25.44,5.84,위험,549
대추,전남,장성군,장성,19.6,1.8,2.1,3,25,5.8,521.0,19485.0,ssp585,2078,26.37,6.77,위험,464
대추,전남,구례군,구례,19.6,1.8,2.1,3,25,3.9,3037.0,15244.0,관측,2005,20.3,0.7,경고,1156
대추,전남,구례군,구례,19.6,1.8,2.1,3,25,3.9,3037.0,15244.0,ssp245,2028,22.19,2.59,위험,955
대추,전남,구례군,구례,19.6,1.8,2.1,3,25,3.9,3037.0,15244.0,ssp245,2038,22.71,3.11,위험,902
대추,전남,구례군,구례,19.6,1.8,2.1,3,25,3.9,3037.0,15244.0,ssp245,2048,23.18,3.58,위험,858
대추,전남,구례군,구례,19.6,1.8,2.1,3,25,3.9,3037.0,15244.0,ssp245,2058,23.64,4.04,위험,818
대추,전남,구례군,구례,19.6,1.8,2.1,3,25,3.9,3037.0,15244.0,ssp245,2068,23.98,4.38,위험,785
대추,전남,구례군,구례,19.6,1.8,2.1,3,25,3.9,3037.0,15244.0,ssp245,2078,24.38,4.78,위험,734
대추,전남,구례군,구례,19.6,1.8,2.1,3,25,3.9,3037.0,15244.0,ssp585,2028,22.41,2.81,위험,959
대추,전남,구례군,구례,19.6,1.8,2.1,3,25,3.9,3037.0,15244.0,ssp585,2038,23.11,3.51,위험,875
대추,전남,구례군,구례,19.6,1.8,2.1,3,25,3.9,3037.0,15244.0,ssp585,2048,23.88,4.28,위험,784
대추,전남,구례군,구례,19.6,1.8,2.1,3,25,3.9,3037.0,15244.0,ssp585,2058,24.73,5.13,위험,698
대추,전남,구례군,구례,19.6,1.8,2.1,3,25,3.9,3037.0,15244.0,ssp585,2068,25.61,6.01,위험,580
대추,전남,구례군,구례,19.6,1.8,2.1,3,25,3.9,3037.0,15244.0,ssp585,2078,26.46,6.86,위험,497
대추,전남,곡성군,곡성,19.6,1.8,2.1,3,25,5.0,651.0,24603.0,관측,2005,19.93,0.33,경고,1177
대추,전남,곡성군,곡성,19.6,1.8,2.1,3,25,5.0,651.0,24603.0,ssp245,2028,21.89,2.29,위험,983
대추,전남,곡성군,곡성,19.6,1.8,2.1,3,25,5.0,651.0,24603.0,ssp245,2038,22.43,2.83,위험,930
대추,전남,곡성군,곡성,19.6,1.8,2.1,3,25,5.0,651.0,24603.0,ssp245,2048,22.91,3.31,위험,885
대추,전남,곡성군,곡성,19.6,1.8,2.1,3,25,5.0,651.0,24603.0,ssp245,2058,23.39,3.79,위험,845
대추,전남,곡성군,곡성,19.6,1.8,2.1,3,25,5.0,651.0,24603.0,ssp245,2068,23.74,4.14,위험,812
대추,전남,곡성군,곡성,19.6,1.8,2.1,3,25,5.0,651.0,24603.0,ssp245,2078,24.15,4.55,위험,759
대추,전남,곡성군,곡성,19.6,1.8,2.1,3,25,5.0,651.0,24603.0,ssp585,2028,22.12,2.52,위험,969
대추,전남,곡성군,곡성,19.6,1.8,2.1,3,25,5.0,651.0,24603.0,ssp585,2038,22.84,3.24,위험,886
대추,전남,곡성군,곡성,19.6,1.8,2.1,3,25,5.0,651.0,24603.0,ssp585,2048,23.64,4.04,위험,792
대추,전남,곡성군,곡성,19.6,1.8,2.1,3,25,5.0,651.0,24603.0,ssp585,2058,24.5,4.9,위험,706
대추,전남,곡성군,곡성,19.6,1.8,2.1,3,25,5.0,651.0,24603.0,ssp585,2068,25.4,5.8,위험,586
대추,전남,곡성군,곡성,19.6,1.8,2.1,3,25,5.0,651.0,24603.0,ssp585,2078,26.26,6.66,위험,509
대추,경남,진주시,진주,19.6,1.8,2.1,3,25,11.1,755.0,11305.0,관측,2005,20.04,0.44,경고,1199
대추,경남,진주시,진주,19.6,1.8,2.1,3,25,11.1,755.0,11305.0,ssp245,2028,21.82,2.22,위험,1032
대추,경남,진주시,진주,19.6,1.8,2.1,3,25,11.1,755.0,11305.0,ssp245,2038,22.33,2.73,위험,988
대추,경남,진주시,진주,19.6,1.8,2.1,3,25,11.1,755.0,11305.0,ssp245,2048,22.78,3.18,위험,947
대추,경남,진주시,진주,19.6,1.8,2.1,3,25,11.1,755.0,11305.0,ssp245,2058,23.21,3.61,위험,912
대추,경남,진주시,진주,19.6,1.8,2.1,3,25,11.1,755.0,11305.0,ssp245,2068,23.54,3.94,위험,884
대추,경남,진주시,진주,19.6,1.8,2.1,3,25,11.1,755.0,11305.0,ssp245,2078,23.91,4.31,위험,838
대추,경남,진주시,진주,19.6,1.8,2.1,3,25,11.1,755.0,11305.0,ssp585,2028,22.05,2.45,위험,1034
대추,경남,진주시,진주,19.6,1.8,2.1,3,25,11.1,755.0,11305.0,ssp585,2038,22.7,3.1,위험,962
대추,경남,진주시,진주,19.6,1.8,2.1,3,25,11.1,755.0,11305.0,ssp585,2048,23.44,3.84,위험,881
대추,경남,진주시,진주,19.6,1.8,2.1,3,25,11.1,755.0,11305.0,ssp585,2058,24.27,4.67,위험,803
대추,경남,진주시,진주,19.6,1.8,2.1,3,25,11.1,755.0,11305.0,ssp585,2068,25.11,5.51,위험,691
대추,경남,진주시,진주,19.6,1.8,2.1,3,25,11.1,755.0,11305.0,ssp585,2078,25.94,6.34,위험,607
대추,경북,구미시,구미,19.6,1.8,2.1,3,25,16.8,576.0,8829.0,관측,2005,20.03,0.43,경고,1190
대추,경북,구미시,구미,19.6,1.8,2.1,3,25,16.8,576.0,8829.0,ssp245,2028,21.71,2.11,위험,1024
대추,경북,구미시,구미,19.6,1.8,2.1,3,25,16.8,576.0,8829.0,ssp245,2038,22.16,2.56,위험,982
대추,경북,구미시,구미,19.6,1.8,2.1,3,25,16.8,576.0,8829.0,ssp245,2048,22.58,2.98,위험,943
대추,경북,구미시,구미,19.6,1.8,2.1,3,25,16.8,576.0,8829.0,ssp245,2058,22.97,3.37,위험,908
대추,경북,구미시,구미,19.6,1.8,2.1,3,25,16.8,576.0,8829.0,ssp245,2068,23.26,3.66,위험,879
대추,경북,구미시,구미,19.6,1.8,2.1,3,25,16.8,576.0,8829.0,ssp245,2078,23.6,4.0,위험,837
대추,경북,구미시,구미,19.6,1.8,2.1,3,25,16.8,576.0,8829.0,ssp585,2028,21.89,2.29,위험,1023
대추,경북,구미시,구미,19.6,1.8,2.1,3,25,16.8,576.0,8829.0,ssp585,2038,22.49,2.89,위험,951
대추,경북,구미시,구미,19.6,1.8,2.1,3,25,16.8,576.0,8829.0,ssp585,2048,23.16,3.56,위험,875
대추,경북,구미시,구미,19.6,1.8,2.1,3,25,16.8,576.0,8829.0,ssp585,2058,23.9,4.3,위험,800
대추,경북,구미시,구미,19.6,1.8,2.1,3,25,16.8,576.0,8829.0,ssp585,2068,24.69,5.09,위험,694
대추,경북,구미시,구미,19.6,1.8,2.1,3,25,16.8,576.0,8829.0,ssp585,2078,25.48,5.88,위험,606
대추,경남,밀양시,밀양,19.6,1.8,2.1,3,25,160.0,3313.0,7734.0,관측,2005,20.31,0.71,경고,1184
대추,경남,밀양시,밀양,19.6,1.8,2.1,3,25,160.0,3313.0,7734.0,ssp245,2028,22.5,2.9,위험,988
대추,경남,밀양시,밀양,19.6,1.8,2.1,3,25,160.0,3313.0,7734.0,ssp245,2038,23.1,3.5,위험,940
대추,경남,밀양시,밀양,19.6,1.8,2.1,3,25,160.0,3313.0,7734.0,ssp245,2048,23.62,4.02,위험,892
대추,경남,밀양시,밀양,19.6,1.8,2.1,3,25,160.0,3313.0,7734.0,ssp245,2058,24.15,4.55,위험,851
대추,경남,밀양시,밀양,19.6,1.8,2.1,3,25,160.0,3313.0,7734.0,ssp245,2068,24.54,4.94,위험,821
대추,경남,밀양시,밀양,19.6,1.8,2.1,3,25,160.0,3313.0,7734.0,ssp245,2078,24.99,5.39,위험,772
대추,경남,밀양시,밀양,19.6,1.8,2.1,3,25,160.0,3313.0,7734.0,ssp585,2028,22.71,3.11,위험,995
대추,경남,밀양시,밀양,19.6,1.8,2.1,3,25,160.0,3313.0,7734.0,ssp585,2038,23.53,3.93,위험,912
